label,TEXT
non-toxic,坏男孩的吸引力没看出来，只看得出来长得帅的有吸引力，但那和成绩没啥关系
non-toxic,所以你觉得你很正常？要不完了楞个np嗦首先我可以肯定你不是正常人川语精髓反话你都搞不撑头你在这儿跟我两个装莽迈？说了是语气词不会审句就多读书免得别个说四川出哈儿
toxic,枪击案吸毒也得看什么情况吧 不能一味总结于人品不好 感觉你们都是白人区温室长大的孩子 在黑人区玩个枪打死个人吸毒贩毒很常见啊：）你潜台词就是要尊重农村和黑人的传统文化，校园暴力和吸毒的明星要大力追捧。真恶心农村人的这种逆向歧视?
toxic,就他那样也能让男人嫉妒？说实话，真的不是嫉妒，是让人觉得恶心
non-toxic,之前还有人想挑战书豪...就因为他是黄种人。
toxic,美国人那时候对黄种人歧视很严重，比黑人还要看不起黄种人。。
non-toxic,作为一个离开云南念书的人，看了以后已经开始流口水了。
non-toxic,我觉得饮食习惯还是主要的影响因素。不专门盯着有机两字去买的话，蔬菜也不算贵，如果去亚洲超市买——圣路易斯的一些亚洲超市还是能看见好些非亚裔顾客的——还能更便宜一些。
toxic,歧视白人呢，黑人技术如何？
non-toxic,宁夏老乡
toxic,美国永远是白人的美国，黑人的民权运动勉强给黑人一个位置。但是亚裔太沉默内敛，白人看不起亚裔。美国不尊重内向、谨慎、稳重这些品质。我不知道自己将来去美国留学会有什么样的结果，只怕自己不被社会接纳。
toxic,四川人要是骂你 哈麻批 那就是真的在骂人（ 哈麻批是一个语气很强烈的词 （大概语气和cnm一个语气）一般生气的时候才会用，不是网上 外地妹子学的那样 就觉得有意思 可爱 ）真正的打情骂俏一般都是是瓜兮兮 哈挫挫 瓜娃子
non-toxic,山西人致敬，感谢老英雄在三晋大地上的做出的贡献
non-toxic,对，上次健身和一个黑人一起出的健身房的们，他穿着白体恤，瞬间消失在黑夜里只剩下白体恤了，突然想起来这个场景
toxic,入乡随俗很正常。但是，你“明知”正在和你说话的人“现在”听不懂上海话，然后你“故意”说上海话，就为了故意让他听不懂。这不是排外吗？
toxic,坏人做坏事的时候总是觉的理所当然，甚至不认为是坏事儿，傻子也不会觉得自己是傻子，如果你觉得mmp不算骂人，那可能是因为本身素质就不高，对脏话的阈值高，本人25岁，四川人，长这么大没骂过别人mmp，因为只有野蛮人才这样骂。
toxic,一般种族越多的国家越包容，别看一天天骂老美老英种族歧视，其实全世界最好的就是美国和西欧。像东欧北欧民族单一，移民少，种族歧视反而严重。国内其实也很严重，身边经常听到人说黑人太脏太恶心了
non-toxic,小时候就觉得那些小姐姐好美啊。直到高三那年 翻唱了女儿情，当时听女儿情都听哭了。于是在周日的那半天假期看了女儿国 从女儿国国王做梦那儿就看哭 分别时更甚
non-toxic,此情此景，我可能会进监狱 但是，为什么要找这样的一个女朋友呢
toxic,我就想知道河南人偷井盖这个梗是怎么来的
non-toxic,距离我刚才看这张图片已经两个小时了，然鹅它在我脑海里的印象已经变成了用完黑人牙膏的憨批二哈
toxic,所以你的意思是，因为现在你的国家不行了，所以我就可以正大光明的歧视你了，那这样做和那些搞种族歧视的人有什么区别，照这么说的话爱因斯坦当年歧视中国人也是对的了，谁让当时的中国不行呢。
non-toxic,那肯定是。 大学大部分人都是抱着过了就行的态度，考前突击，理科文科全靠背，女生就喜欢背，背得牢，考得高。
toxic,陌生人：你哪的？我：温州的。陌生人：哦~~~有钱人啊！！
toxic,真是侮辱了山东男人
non-toxic,哈哈哈哈哈哈哈觉得好好玩 一下子想交黑人朋友
toxic,日本对中国:你不是坏人，但我也不喜欢你。日本对韩国:你就是坏人，同时我也讨厌你。
toxic,男女拳不都是纯sb，还要分个谁更傻是吧
non-toxic,因为美帝国主义亡我之心不死，李敖先生说：美国是搞乱世界的根源。大家都是黄种人，应该团结在任天堂为中心的良心企业中间，团结大法等一切可团结的力量，先把美国人赶出主机战场，再把世嘉请回来
toxic,还有湖北人，有可能还会说四川人骗人，明明是甜的
toxic,得了吧，那个种族配额，不光歧视亚裔，连带白人一起歧视。
non-toxic,一种是因独立，内心坚定，愿与这世界温柔相处而表现出来的贤惠，还有一种是别人说什么就是什么的贤惠
non-toxic,我以为给女性打分是种不尊重人的行为。
non-toxic,追女神的人也许很多，为什么老是听说没人追也许原因是。。。。。。屌丝不是人
toxic,"""黑人从不反对种族歧视，黑人只是反对自己被歧视。美国黑人在美国最大的贡献，就是不停宣扬自己被歧视，然后从未真正努力做到过摆脱歧视。,妈的好气，主要是缺少一个壮硕的中国男人在旁边，要是我在一定上去骂！"""
non-toxic,其实成吉思汗忽必烈为代表的纯蒙古人也是单眼皮细眼睛，古代汉人也算这样的，这才是黄种人，对于黄种人来说，双眼皮是外来基因其实
toxic,因为答主认为有一个河南人偷井盖，整个河南省就都偷井盖
non-toxic,我的关注点在你的签名上，瞬间想到到重庆森林
toxic,和少数名族接触过，就自动联系到黑人了，说着没有调查就没有发言权，你也没调查啊。你想想穷的国家那么多，落后的国家那么多，为什么独独歧视黑人，还是全世界一起歧视，是他们的问题还是我们的问题
toxic,无法理解浙江人那么拼搏如何享受生活（因为浙江人意识里看天看运气 不如自己争取一切来得更有安全感）
toxic,支持，就是要把男的枪毙！这个祸害
toxic,感觉大部分男生的话你别对他喜欢的人太过分他们一般是不会插手女生之间的事的反正我身边是没有这种男生有的只是男生欺负他们女朋友他们去找那个男的麻烦而已
toxic,为什的男同更容易艾滋？
toxic,作者有看过终极导演剪辑版吗？里面有一段描述罗夏刀劈丧心病狂把小女孩喂狗的变态杀人魔的片段；还有那部黑人小哥看的漫画内容被做成的动画穿插其中。
non-toxic,一说浙北我就知道了，大概率确实正常水平，不能算有钱！浙江人真要有钱其实是蛮舍得给小孩子花钱的！不会计较一年多给多少，比如我
toxic,陕西在中国的西北部。
toxic,那个提出要求的学生也是变相歧视黑人吧，认为要给他们加分，是觉着黑人天然能力不行，需要特殊照顾?既然不要搞歧视，那就也不要搞特殊，白人黑人黄种人都是人，各凭能力咯，都在一个学校上学，
non-toxic,老夫子，2022年应届毕业生想考河南省选调生小白，求帮忙
toxic,我半事业单位刚辞职，问了我老公，他说没什么感受，一切照旧，从结婚起你那三瓜俩枣我都没当成收入。
non-toxic,这几个我都不喜欢，个人觉得青年乔丹是最好的，那臂展和大手真的是绝对的天赋。除了乔丹之外我不欣赏任何一个黑人的颜值和身材。 审美上你没办法说服别人，只能是你去欣赏你的维密超模，我去看我的汉服妹子。
non-toxic,一开始只有黑人。然后到不同地方才会进化出不同的肤色。具体national geography有个关于human geno project的纪录片是讲这个的。
toxic,有的男的是只打自己老婆的，可能因为心里多少还想着孩子和自己好歹是有血缘的，如果母亲再是懦弱一点的性格，孩子也就觉得母亲就是一个可以被随意打骂侮辱的人。
non-toxic,我在外面想云南，想哭。
non-toxic,以国内情况来说，有小孩的家庭，怎么算都必须得有一个人全职才合理。
toxic,广东倒是不会……起码是广州那些地方…… 骗子多，广州就不用招商引资了。 而且那边会说广东话或者普通话就可以。 而且一线城市能吸引那么多外省人过来打工，这些一定考虑过的。 这么就是当时还没有山穷水尽到那地步，要么就是不敢到那边去打工。
toxic,为何暴力拖下飞机体现不出种族歧视？被暴力拖下飞机的人是亚裔，没有对照的对象，逻辑上说无法说明这一行为是否存在歧视，按照您的说法是美联的嘴脸一概如此？
non-toxic,在我们美国/欧洲/澳大利亚，人生而平等，亚裔、黑人、穆斯林除外
toxic,白左没有绑架价值观吗？你敢在美国说我不喜欢黑人吗？敢吗？你敢说我恨穆斯林吗？分分钟大帽子扣死你。
toxic,在美国，朝着白人做拉手风琴的动作是一种种族歧视，是在嘲笑他们，和给黑人吃西瓜一样[惊喜]
toxic,没事，咱不骂人，咱就说事实，也省的人家说我们黑人家
non-toxic,我也不会抱起孩子，男孩要培养他独立精神，不要拿孩子太小说事。
non-toxic,哈哈哈，认识印度人，他们基本在中国也很少吃火锅。
non-toxic,对啊，高中同学毕业那年受伤膝盖积水 半年后高考回来长得好高 本来是我班的女神，更女神了
non-toxic,我女朋友家就是因为家里太保守，从12年能买得起上海内环到现在只能买中环。
non-toxic,现在的少数民族文字才是为分裂制造条件，应该统一用汉字表意才是，可是现在中国却有五十多种文字，大多还是建国后新造的..
toxic,吸取美国的教训，中国千万别放黑人来中国了
non-toxic,他们惧怕黄种人有一个自己的霸主帝国。
non-toxic,笑死我了，楼上这意思就是写歌写的不行，唱歌唱歌不行，跳舞跳舞也不比不了专业的，但是我能收到好歌就是音乐艺术家了[惊喜][惊喜][惊喜]还拉黑人呢233333
non-toxic,主要是追女孩太累了，追了也不给点反应，就懒得追。
non-toxic,这场封神，黄种人巅峰，也是易建联巅峰之战，前无古人后无来者。希望有来者。
toxic,居然是教师撞死人！然后打开评论第一条在骂黑人？？？
non-toxic,最近的宠物龟市场就是这样，安徽黄缘龟当年苗从2009年的350，一路上涨到2014中期的4600。多少人积货…今年2015年8月，我看到的价格是2800一只……
